Time_s   F0_Hz
0.019526   --undefined--
0.027421   --undefined--
0.035316   --undefined--
0.043211   --undefined--
0.051105   --undefined--
0.059000   --undefined--
0.066895   --undefined--
0.074789   --undefined--
0.082684   --undefined--
0.090579   --undefined--
0.098474   --undefined--
0.106368   --undefined--
0.114263   --undefined--
0.122158   --undefined--
0.130053   --undefined--
4.787947   --undefined--
4.795842   --undefined--
4.803737   --undefined--
4.811632   --undefined--
4.819526   --undefined--
4.827421   --undefined--
4.835316   --undefined--
4.843211   --undefined--
4.851105   --undefined--
4.859000   --undefined--
4.866895   --undefined--
4.874789   --undefined--
4.882684   --undefined--
4.890579   --undefined--
4.898474   --undefined--
4.906368   --undefined--
4.914263   --undefined--
4.922158   --undefined--
4.930053   --undefined--
4.937947   --undefined--
4.945842   --undefined--
4.953737   --undefined--
4.961632   --undefined--
4.969526   --undefined--
4.977421   --undefined--
4.985316   283.710232
4.993211   279.693625
5.001105   278.108768
5.009000   278.404033
5.016895   279.139961
5.024789   277.749129
5.032684   276.623007
5.040579   276.311690
5.048474   276.897507
5.056368   275.717311
5.064263   274.933193
5.072158   274.557881
5.080053   273.378230
5.087947   274.243397
5.095842   274.749906
5.103737   274.496367
5.111632   274.942354
5.119526   274.629936
5.127421   274.428716
5.135316   274.877785
5.143211   275.224230
5.151105   275.950589
5.159000   276.877501
5.166895   277.787924
5.174789   279.400023
5.182684   280.546783
5.190579   281.940802
5.198474   283.046147
5.206368   285.611128
5.214263   288.499110
5.222158   292.415767
5.230053   295.628034
5.237947   295.789179
5.245842   297.187787
5.253737   302.843211
5.261632   305.339004
5.269526   311.034013
5.277421   315.710834
5.285316   318.282465
5.293211   323.252608
5.301105   327.679530
5.309000   331.622632
5.316895   334.394742
5.324789   339.622955
5.332684   341.800958
5.340579   345.970211
5.348474   349.796834
5.356368   352.284190
5.364263   355.392698
5.372158   359.896032
5.380053   363.328530
5.387947   367.987373
5.395842   370.991722
5.403737   373.047574
5.411632   376.020236
5.419526   378.352865
5.427421   379.519922
5.435316   381.403832
5.443211   383.255759
5.451105   382.345711
5.459000   381.061211
5.466895   379.463494
5.474789   375.149189
5.482684   375.545577
5.490579   377.942965
5.498474   375.945041
5.506368   376.952637
5.514263   378.959566
5.522158   379.723398
5.530053   378.923428
5.537947   378.557935
5.545842   379.429509
5.553737   380.822255
5.561632   373.491166
5.569526   370.552168
5.577421   365.827444
5.585316   346.337713
5.593211   343.741081
5.601105   338.435495
5.609000   325.837710
5.616895   315.604028
5.624789   309.013331
5.632684   301.412686
5.640579   293.649320
5.648474   288.048108
5.656368   282.930705
5.664263   273.945804
5.672158   265.366053
5.680053   260.602531
5.687947   256.092192
5.695842   251.587421
5.703737   251.121097
5.711632   346.322390
5.719526   344.002081
5.727421   339.858417
5.735316   --undefined--
5.743211   --undefined--
5.751105   --undefined--
5.759000   --undefined--
5.766895   --undefined--
5.774789   --undefined--
5.782684   --undefined--
5.790579   --undefined--
5.798474   --undefined--
5.806368   --undefined--
5.814263   --undefined--
5.822158   --undefined--
5.830053   --undefined--
5.837947   --undefined--
5.845842   --undefined--
5.853737   --undefined--
5.861632   --undefined--
5.869526   --undefined--
5.877421   --undefined--
5.885316   --undefined--
5.893211   --undefined--
5.901105   --undefined--
5.909000   --undefined--
5.916895   --undefined--
5.924789   --undefined--
5.932684   --undefined--
5.940579   --undefined--
5.948474   --undefined--
5.956368   --undefined--
5.964263   --undefined--
5.972158   --undefined--
5.980053   --undefined--
5.987947   --undefined--
5.995842   --undefined--
6.003737   --undefined--
6.011632   --undefined--
6.019526   --undefined--
6.027421   --undefined--
6.035316   --undefined--
6.043211   --undefined--
6.051105   --undefined--
6.059000   --undefined--
6.066895   --undefined--
6.074789   --undefined--
6.082684   --undefined--
6.090579   --undefined--
6.098474   --undefined--
6.106368   --undefined--
6.114263   307.950258
6.122158   304.634720
6.130053   306.863408
6.137947   310.975391
6.145842   313.618425
6.153737   316.332389
6.161632   318.744311
